headline,description,link,date
West Coast Dockworker Talks Imperiled by Seattle Terminal Dispute,By Augusta Saraiva (Bloomberg) — A dispute over the assignment of work at a terminal in Seattle is casting a shadow on the outcome of talks to reach a,https://gcaptain.com/west-coast-dockworker-talks-imperiled-by-seattle-terminal-dispute/,"September 27, 2022"
Hamburg Mayor Says Rejecting China COSCO Bid for Container Terminal Would Be Competitive Disadvantage,"BERLIN, Sept 19 (Reuters) – Germany would put its port of Hamburg at a competitive disadvantage if it quashed a bid from China’s Cosco to",https://gcaptain.com/hamburg-mayor-china-cosco-container-terminal-bid/,"September 19, 2022"
Falling Imports at Largest U.S. Port Hint at Weaker Demand,By Augusta Saraiva (Bloomberg) — The number of containers arriving at the busiest US port of Los Angeles dropped by the most since the early days of,https://gcaptain.com/falling-imports-at-largest-u-s-port-hint-at-weaker-demand/,"September 16, 2022"
Global Cargo Market Softening Points to Gloomy Christmas,"By Jamie Freed and Casey Hall SYDNEY/SHANGHAI, Sept 16 (Reuters) – Global trade bellwethers like FedEx and Cathay Pacific Airways. have cast a pall",https://gcaptain.com/global-cargo-market-softening-points-to-gloomy-christmas/,"September 16, 2022"
"With Rail Strike Averted, Focus Turns to Clearing Congestion",By Augusta Saraiva (Bloomberg) — US freight-rail companies need to turn their focus to clearing a backlog of containers at ports and at inland train,https://gcaptain.com/with-rail-strike-averted-focus-turns-to-clearing-congestion/,"September 16, 2022"
Empties Help Port of Long Beach Surpass Los Angeles in August,"The Port of Long Beach on Thursday reported having its second busiest August on record, with cargo volumes less than 1,000 TEUs off its monthly record and even",https://gcaptain.com/empties-help-port-of-long-beach-surpass-los-angeles-in-august/,"September 15, 2022"
Port of Los Angeles Starting to Feel the Pinch,The import surge at the Port of Los Angeles slowed in August as predicted as the nation’s busiest container port is finally starting to see cargo volume,https://gcaptain.com/port-of-los-angeles-starting-to-feel-the-pinch/,"September 15, 2022"
Typhoon Muifa Hits Major Eastern China Port Hub,"BEIJING, Sept 14 (Reuters) – Powerful gales and torrential rains battered Zhoushan in eastern China on Wednesday as Typhoon Muifa made landfall",https://gcaptain.com/typhoon-muifa-hits-major-eastern-china-port-hub/,"September 14, 2022"
Port of Long Beach Dredging Projects Approved,"Officials at the Port of Long Beach, one of the busiest ports in the nation, have approved a $170 million channel deepening project that will improve",https://gcaptain.com/port-of-long-beach-dredging-projects-approved/,"September 13, 2022"
Port of Savannah Reports Busiest Month on Record in August,Another big month for the Port of Savannah in August as cargo continues to be re-routed there despite congestion. The Georgia Ports Authority said it handled,https://gcaptain.com/port-of-savannah-sees-busiest-month-ever-in-august/,"September 13, 2022"
Typhoon Muifa Brings Eastern China Ports to a Standstill,"BEIJING, Sept 13 (Reuters) – Authorities in China’s eastern province of Zhejiang ordered ships to return to port, told schools to close",https://gcaptain.com/eastern-china-ports-brace-for-typhoon-muifa/,"September 13, 2022"
US Unions Work To Avoid Rail Strikes,By Victoria Cavaliere (Bloomberg) Freight railroads and labor unions are working through the weekend to hammer out a new contract to avoid a strike that could,https://gcaptain.com/union-rail-strikes/,"September 10, 2022"
Ukraine Seeks Sunflower Oil Pipeline To Bypass Blocked Ports,"by Pavel Polityuk (Reuters) Ukraine and Poland will build a 600-km pipeline to deliver Ukrainian sunflower oil to the Polish port of Gdansk, the Ukrainian",https://gcaptain.com/ukraine-seeks-sunflower-oil-pipeline-to-bypass-blocked-ports/,"September 8, 2022"
1st LNG Tanker Docks At New Dutch Floating Terminal,by John Konrad (gCaptain) Two FSRUs (Floating Storage Regasification Units) arrived this week at the Dutch port of Eemshaven’s new terminal and has,https://gcaptain.com/first-lng-tanker-docks-at-new-dutch-floating-terminal/,"September 8, 2022"
Retail Imports Growth Turns Negative as Fed Tries to Rein in Consumer Demand,More signs that container shipping’s pandemic-fueled bull run is starting to crack. The National Retail Federation (NRF) on Wednesday published its,https://gcaptain.com/retail-imports-growth-turns-negative-as-fed-tries-to-rein-in-consumer-demand/,"September 7, 2022"
"German Port Congestion, Supply Bottlenecks Weigh on Global Trade","By Bryce Baschuk (Bloomberg) — Supply-chain snarls are persisting, with more than 2% of all global shipping capacity at a standstill outside Germany’s",https://gcaptain.com/german-port-congestion-supply-bottlenecks-weigh-on-global-trade/,"September 6, 2022"
"Port of Liverpool Dockworkers Plan Two-Week Strike, Adding to Summer of Unrest","LONDON, Sept 2 (Reuters) – More than 560 dockworkers at the Port of Liverpool, one of Britain’s largest container docks, will go on",https://gcaptain.com/port-of-liverpool-dockworkers-plan-two-week-strike-adding-to-summer-of-unrest/,"September 2, 2022"
Singapore Opens Three Berths at Tuas Mega Port,Singapore has celebrated the opening of three additional berths at its Tuas mega port. Singapore’s Tuas Port is set to become the world’s largest,https://gcaptain.com/singapore-opens-three-berths-at-tuas-mega-port/,"September 2, 2022"
American Nut Exporters Looking for Ways to Avoid Clogged California Port,By Augusta Saraiva and Kim Chipman (Bloomberg) — US nut exporters — fed up with delays at California’s Port of Oakland — are in talks with,https://gcaptain.com/american-nut-exporters-looking-for-ways-to-avoid-clogged-california-port/,"August 31, 2022"
Southern California’s Containership Backup at Lowest Level Since Logjam Began,By Brendan Murray (Bloomberg) — The number of container ships headed for the California ports of Los Angeles and Long Beach — a traffic jam that,https://gcaptain.com/southern-californias-containership-backup-at-lowest-level-since-logjam-began/,"August 30, 2022"
Maersk’s APM Terminals Divests Stake in Russian Container Terminal Operator Global Ports,"APM Terminals (APMT), a leading port operator and part of A.P. Moller – Maersk, has announced an agreement to divest its minority stake in Global Ports",https://gcaptain.com/maersks-apm-terminals-divests-stake-in-russian-container-terminal-operator-global-ports/,"August 29, 2022"
Maersk’s APM Terminals Divests Stake in Russian Container Terminal Operator Global Ports,"APM Terminals (APMT), a leading port operator and part of A.P. Moller – Maersk, has announced an agreement to divest its minority stake in Global Ports",https://gcaptain.com/maersks-apm-terminals-divests-stake-in-russian-container-terminal-operator-global-ports/,"August 29, 2022"
Grain Is Gushing Out Of The Great Lakes This Year,"The St. Lawrence Seaway transported 514,000 tonnes of grain out of the Great Lakes between March 22 to the end of July this year. This represents a 37%",https://gcaptain.com/grain-is-gushing-out-of-the-great-lakes-this-year/,"August 29, 2022"
Port Upgrade Raises Somaliland’s Hopes For Trade,"May Darwich, Jutta Bakonyi (The Conversation)–Berbera port is the main overseas trade gateway of the breakaway Republic of Somaliland. The port city",https://gcaptain.com/port-upgrade-raises-somalilands-hopes-for-trade/,"August 28, 2022"
Time For Major Investments In New Container Ports And Terminals,by John D. McCown (OpEd) Sixty-six years ago the postwar growth in the US economy saw increasing congestion on highways.  That problem became the catalyst for,https://gcaptain.com/time-for-major-investments-in-new-container-ports-and-terminals/,"August 27, 2022"
Container Dwell Fee On Hold Again For San Pedro Bay Ports,"The San Pedro Bay ports of Long Beach and Los Angeles will postpone consideration of the “Container Dwell Fee” for four weeks, until Sept. 23.  Since the",https://gcaptain.com/container-dwell-fee-on-hold-again-for-san-pedro-bay-ports/,"August 27, 2022"
Felixstowe Port Strike Already Threatens Christmas,By Brendan Murray (Bloomberg) — Strikes at Britain’s biggest container port this week have already caused major disruption to trade and are,https://gcaptain.com/felixstowe-port-strike-already-threatens-christmas/,"August 25, 2022"
Great Lakes Dredge & Dock Awarded Dredging Contracts Totalling $107 Million,"Great Lakes Dredge & Dock Corporation (NASDAQ: GLDD), the largest provider of dredging services in the United States, has announced the receipt of several",https://gcaptain.com/great-lakes-dredge-dock-awarded-dredging-contracts-totalling-107-million/,"August 24, 2022"
Felixstowe Port Accuses Union of Letting Down Dockworkers,By John Bowker and Siddharth Philip (Bloomberg) — Britain’s largest container ship port has accused the union behind an ongoing strike of acting,https://gcaptain.com/felixstowe-port-accuses-union-of-letting-down-dockworkers/,"August 24, 2022"
Felixstowe Port Strike Could Drag On as Workers Demand 10% Pay Increase,"By Eamon Akil Farhat, Caroline Hepker and Stephen Carroll (Bloomberg) — Strikes at the UK’s largest container ship port could extend beyond the eight",https://gcaptain.com/felixstowe-port-strike-could-drag-on-as-workers-demand-10-pay-increase/,"August 23, 2022"
Plan to Improve German Rail Transport Could Worsen Congestion,"BERLIN, Aug 22 (Reuters) – Germany is set to make rail transport for power plants and refineries a priority this week to ensure supply, even",https://gcaptain.com/plan-to-improve-german-rail-transport-could-worsen-congestion/,"August 22, 2022"
Felixstowe Strike: Disruption at Britain’s Busiest Container Port,"LONDON, Aug 22 (Reuters) – More than 1,900 workers at Britain’s biggest container port, Felixstowe, have begun eight days of strike action that",https://gcaptain.com/felixstowe-strike-disruption-at-britains-busiest-container-port/,"August 22, 2022"
Workers At UK’s Biggest Container Port Felixstowe Due To Begin 8-Day Strike,"LONDON, Aug 21 (Reuters) – More than 1,900 workers at Britain’s biggest container port are due on Sunday to start eight days of strike",https://gcaptain.com/workers-at-uks-biggest-container-port-felixstowe-due-to-begin-8-day-strike/,"August 21, 2022"
UK’s Felixstowe Port Says Union Turned Down 8% Raise,By Siddharth Philip( Bloomberg) –The operator of the Port of Felixstowe said that its workers’ union had rejected a request to call off an eight-day,https://gcaptain.com/uks-felixstowe-port-says-union-turned-down-8-raise/,"August 20, 2022"
SC Ports Completes Years-Long Infrastructure Project at Port of Charleston,South Carolina Ports is marking the completion of its years-long infrastructure project as its fifteenth and final ship-to-shore crane is now operational at,https://gcaptain.com/sc-ports-completes-years-long-infrastructre-project-at-port-of-charleston/,"August 18, 2022"
DP World Moderates Outlook After Record First-Half Profit,"DUBAI, Aug 18 (Reuters) – Dubai-owned ports giant DP World reported on Thursday a record $721 million first-half profit boosted",https://gcaptain.com/dp-world-moderates-outlook-after-record-first-half-profit/,"August 18, 2022"
Port of Los Angeles Calls for More Cargo as Fluidity Improves,The nation’s top port for containers is out with some big numbers again today. The Port of Los Angeles reported preliminary July figures showing an,https://gcaptain.com/port-of-los-angeles-calls-for-more-cargo-as-fluidity-improves/,"August 17, 2022"
Virginia Awards $223 Million Contract for Offshore Wind Port Project,The Virginia Port Authority has awarded a $223 million contract to rebuild the Portsmouth Marine Terminal for use an an offshore wind staging port. The,https://gcaptain.com/virginia-awards-223-million-contract-for-offshore-wind-port-project/,"August 17, 2022"
Grand Jury Charges Seven Over Fraudulent Extortion Scheme at Port of San Juan,A federal grand jury in Puerto Rico has returned an indictment charging seven individuals with labor racketeering offenses in the Port of San Juan. The seven,https://gcaptain.com/grand-jury-charges-seven-over-fraudulent-extortion-scheme-at-port-of-san-juan/,"August 16, 2022"
Ocean Carriers Making Contingency Plans as Felixstowe Labor Dispute Hardens,By Mike Wackett (The Loadstar) – Ocean carriers calling at Felixstowe are making contingency plans in case the eight-day strike at the UK’s biggest,https://gcaptain.com/ocean-carriers-making-contingency-plans-as-felixstowe-labor-dispute-hardens/,"August 16, 2022"
UK’s Liverpool Port Could ‘Grind to a Halt’ After Workers Vote to Strike,"More than 500 port workers at the Port of Liverpool are set to strike, bringing another one of the UK’s busiest ports to ‘grinding to a halt,’ the",https://gcaptain.com/uks-liverpool-port-could-grind-to-a-halt-after-workers-vote-to-strike/,"August 15, 2022"
"White House Port Envoy Says Nation’s Entire Supply Chains Need 24/7 Operations, Not Just Ports",By Ngai Yeung (Bloomberg) — All parts of the US supply chain — not just its ports — need to move to round-the-clock operations to,https://gcaptain.com/white-house-port-envoy-says-nations-entire-supply-chains-need-24-7-operations-not-just-ports/,"August 10, 2022"
Proposed Inland Port in the Mojave Desert Could Help Unsnarl Nation’s Top Port Complex,"With annual container volumes into the United States expected to increase in the coming decade, a proposed inland port in California’s Mojave Desert is",https://gcaptain.com/proposed-inland-port-in-the-mojave-desert-could-help-unsnarl-nations-top-port-complex/,"August 10, 2022"
Empties Lift Port of Long Beach to New July Record as Imports Fall,"The Port of Long Beach reported July throughput numbers on Tuesday, showing its most active July on record despite a “cooldown” in consumer",https://gcaptain.com/empties-lift-port-of-long-beach-to-new-july-record-as-imports-fall/,"August 9, 2022"
Record July Puts Port of Savannah on Pace for 6 Million TEUs,The Port of Savannah continues to see “unprecedented” cargo volumes as it continues to pick up diverted capacity from the U.S. West Coast. The,https://gcaptain.com/record-july-puts-port-of-savannah-on-pace-for-6-million-teus/,"August 8, 2022"
UK’s Biggest Container Port To Be Hit By Eight Days of Strikes,"By Siddharth Philip and Katie Linsell (Bloomberg) –Almost 2,000 dock workers at Britain’s biggest container ship port plan to strike for eight days",https://gcaptain.com/uks-biggest-container-port-to-be-hit-by-eight-days-of-strikes/,"August 6, 2022"
Dockworker Union Plans Strike At UK’s Biggest Container Port,"By Siddharth Philip (Bloomberg) Almost 2,000 dock workers at Felixstowe, Britain’s biggest container ship port, will strike for eight days later this month",https://gcaptain.com/felixstowe-dockworkers-plan-8-day-strike-hamstringing-uks-biggest-container-port/,"August 5, 2022"
FMC Chairman Says Anti-Competitive Behavior Will Not Fly After Port Of New York Visit,Federal Maritime Commission (FMC) Chairman Daniel B. Maffei visited the Port of New York and New Jersey on Wednesday to meet with trucking representatives and,https://gcaptain.com/fmc-chairman-to-broaden-investigation-of-ocean-carriers-charges-after-port-of-new-york-and-new-jersey-visit/,"August 4, 2022"
West to East Cargo Shift Causing Most Ships to Arrive Late at East Coast Ports,"East Coast ports are falling victim to their own success, says Xeneta’s Peter Sand. Less than one in five containerships are now arriving on time on the",https://gcaptain.com/west-to-east-cargo-shift-causing-most-ships-to-arrive-late-at-east-coast-ports/,"August 4, 2022"
Singapore Suspends Glencore Unit’s Bunker License Over Contaminated Fuel Supply,A Singaporean unit of commodities trading giant Glencore has had its bunker supplier license suspended for two months after an investigation revealed that it,https://gcaptain.com/singapore-suspends-glencores-bunker-license-over-contaminated-fuel-supply/,"August 3, 2022"
Port of New York and New Jersey Hopes New Container Imbalance Fee Can Help Clear Empty Containers,The Port Authority of New York and New Jersey has announced a new “container imbalance fee” for ocean carriers to help clear long-dwelling empty,https://gcaptain.com/port-of-new-york-and-new-jersey-announces-new-container-imbalance-fee-hoping-to-help-clear-empty-containers/,"August 3, 2022"
Will Ships Overload California Warehouses?,"By Lisa Baertlein (Reuters) – America’s largest warehouse market is full as major U.S. retailers warn of slowing sales of the clothing,",https://gcaptain.com/will-ships-overload-california-warehouses/,"August 2, 2022"
‘Huge Disruption’ Expected After UK Port Strike Vote,"LONDON, July 28 (Reuters) – Staff at Britain’s largest container port, Felixstowe, have voted in favour of strike action in a",https://gcaptain.com/huge-disruption-expected-as-workers-at-uks-biggest-container-port-vote-to-strike/,"July 28, 2022"
Ships Bypass Fujairah For Cheap Iraq Bunker Fuel,"Some Middle Eastern exporters are bypassing Fujairah, the region’s main bunkering hub, to avoid excessive port delays. Cargo ships departing Kuwait,",https://gcaptain.com/ships-bypass-fujairah-for-cheap-iraqi-bunkers/,"July 28, 2022"
Oil Tankers Stop Calling On Pakistan And Sri Lanka,By Elizabeth Low and Faseeh Mangi (Bloomberg) An unprecedented energy crisis that’s gripping some of the most densely-populated and impoverished parts of,https://gcaptain.com/oil-tankers-pakistan-sri-lanka/,"July 27, 2022"
Carriers Urged to Stick to Schedule as North Europe Port Volumes Fall,"By Mike Wackett (The Loadstar) – The two biggest North European hub ports, Rotterdam and Antwerp-Bruges, handled fewer containers in the first half of",https://gcaptain.com/carriers-told-to-stick-to-schedules-as-north-europe-port-volumes-fall/,"July 27, 2022"
West Coast Port Labor Negotiators Report Progress on Health Benefits,Parties involved in the U.S. West Coast port labor talks have announced a tentative agreement on health benefits as negotiations on other issues continue in,https://gcaptain.com/parties-in-west-coast-port-labor-negotiations-report-progress-on-health-benefits/,"July 26, 2022"
Port of Savannah Backup Swells as Shifting Trade and Ad Hoc Services Contribute to Cargo Surge,"Port of Savannah’s ship backup continues to build as a shift in vessel calls from the West Coast, Charleston diversions, and growing number of ad hoc and",https://gcaptain.com/port-of-savannah-backup-swells-as-shifting-trade-and-ad-hoc-services-contribute-to-cargo-surge/,"July 26, 2022"
Asian Investors Bet on Haifa Port as Israel Seeks Ties with Arab Gulf Neighbors,"By Ari Rabinovitch and Jonathan Saul HAIFA, Israel, July 26 (Reuters) – The city of Haifa is set to become an increasingly significant east",https://gcaptain.com/asian-investors-bet-on-haifa-port-as-israel-seeks-ties-with-arab-gulf-neighbors/,"July 26, 2022"
Port of Oakland Terminals Reopened as Truckers’ Protest Moved to New Site,By Augusta Saraiva and Ngai Yeung (Bloomberg) — California’s Port of Oakland has fully resumed operations after truckers protesting a gig-work law,https://gcaptain.com/port-of-oakland-reopened-as-truckers-protest-moved-to-new-site/,"July 25, 2022"
Australia & New Zealand  Get Slammed By Container Rates,"by John Konrad (gCaptain) Long-term rates for shipping containers to New Zealand and Australia have soared in the past few years, and are now at record highs.",https://gcaptain.com/australia-new-zealand-get-slammed-by-container-rates/,"July 24, 2022"
Ships Bypass Fujairah For Cheap Iraq Bunker Fuel,"Some Middle Eastern exporters are bypassing Fujairah, the region’s main bunkering hub, to avoid excessive port delays. Cargo ships departing Kuwait,",https://gcaptain.com/ships-bypass-fujairah-for-cheap-iraqi-bunkers/,"July 28, 2022"
Oil Tankers Stop Calling On Pakistan And Sri Lanka,By Elizabeth Low and Faseeh Mangi (Bloomberg) An unprecedented energy crisis that’s gripping some of the most densely-populated and impoverished parts of,https://gcaptain.com/oil-tankers-pakistan-sri-lanka/,"July 27, 2022"
Carriers Urged to Stick to Schedule as North Europe Port Volumes Fall,"By Mike Wackett (The Loadstar) – The two biggest North European hub ports, Rotterdam and Antwerp-Bruges, handled fewer containers in the first half of",https://gcaptain.com/carriers-told-to-stick-to-schedules-as-north-europe-port-volumes-fall/,"July 27, 2022"
West Coast Port Labor Negotiators Report Progress on Health Benefits,Parties involved in the U.S. West Coast port labor talks have announced a tentative agreement on health benefits as negotiations on other issues continue in,https://gcaptain.com/parties-in-west-coast-port-labor-negotiations-report-progress-on-health-benefits/,"July 26, 2022"
Port of Savannah Backup Swells as Shifting Trade and Ad Hoc Services Contribute to Cargo Surge,"Port of Savannah’s ship backup continues to build as a shift in vessel calls from the West Coast, Charleston diversions, and growing number of ad hoc and",https://gcaptain.com/port-of-savannah-backup-swells-as-shifting-trade-and-ad-hoc-services-contribute-to-cargo-surge/,"July 26, 2022"
Asian Investors Bet on Haifa Port as Israel Seeks Ties with Arab Gulf Neighbors,"By Ari Rabinovitch and Jonathan Saul HAIFA, Israel, July 26 (Reuters) – The city of Haifa is set to become an increasingly significant east",https://gcaptain.com/asian-investors-bet-on-haifa-port-as-israel-seeks-ties-with-arab-gulf-neighbors/,"July 26, 2022"
Port of Oakland Terminals Reopened as Truckers’ Protest Moved to New Site,By Augusta Saraiva and Ngai Yeung (Bloomberg) — California’s Port of Oakland has fully resumed operations after truckers protesting a gig-work law,https://gcaptain.com/port-of-oakland-reopened-as-truckers-protest-moved-to-new-site/,"July 25, 2022"
Australia & New Zealand  Get Slammed By Container Rates,"by John Konrad (gCaptain) Long-term rates for shipping containers to New Zealand and Australia have soared in the past few years, and are now at record highs.",https://gcaptain.com/australia-new-zealand-get-slammed-by-container-rates/,"July 24, 2022"
Russia Claims It Struck Ukrainian Warship And Harpoon Missiles Depot,"MOSCOW, July 24 (Reuters) – Russian forces have destroyed a Ukrainian warship and U.S.-supplied Harpoon anti-ship missiles in the Ukrainian",https://gcaptain.com/russia-claims-it-struck-ukrainian-warship-and-harpoon-missiles-depot/,"July 24, 2022"
Port of LA Fights 40 Million Cyber Attacks Every Month,"by John Konrad (gCaptain) The Port of Los Angeles is the victim of approximately 40 million cyber attacks per month, mostly from Europe and Russia including",https://gcaptain.com/port-of-la-calls-fbi-after-cyber-attacks-double/,"July 24, 2022"
Dover Port Delays Intensify,"LONDON, July 23 (Reuters) – Long traffic jams built up on Saturday outside the Port of Dover, Britain’s main gateway to",https://gcaptain.com/dover-port-delays-intensify/,"July 23, 2022"
Trucker Blockade Continues at Port of Oakland,By Lisa Baertlein July 22 (Reuters) – Independent truckers protesting California’s new “gig worker” law blockaded,https://gcaptain.com/trucker-blockade-at-port-of-oakland-continues-friday/,"July 22, 2022"
Port of New York’s Expanded Gate Hours Isn’t Helping Supply Chain Snarls,"By Augusta Saraiva and Skylar Woodhouse (Bloomberg) — The US’s second-largest port complex is struggling to process cargo despite expanded gate hours,",https://gcaptain.com/port-of-new-yorks-expanded-gate-hours-isnt-helping-supply-chain-snarls/,"July 21, 2022"
Trucker Protest Shuts Port of Oakland Terminals,"By Lisa Baertlein LOS ANGELES (Reuters) – Protesting truckers stopped traffic on Wednesday at a Northern California port, one of the busiest in the",https://gcaptain.com/trucker-protest-shuts-port-of-oakland-terminals/,"July 21, 2022"
Congestion Causes Cargo ‘Seesaw’ at Ports of Savannah and Charleston,"By Barry Parker (gCaptain) – The rivalry for maritime commerce between Charleston and Savannah dates back for centuries, well before containerization",https://gcaptain.com/congestion-causes-cargo-seesaw-at-ports-of-savannah-and-charleston/,"July 20, 2022"
Liverpool Dockworkers Might Strike Over Pay,"LONDON, July 19 (Reuters) – Hundreds of dockworkers at one of Britain’s largest container ports will be balloted for strike action in a",https://gcaptain.com/dockworkers-at-major-uk-container-port-could-strike-over-pay/,"July 19, 2022"
When Will Supply Chains Return to Normal?,"By Brendan Murray (Bloomberg) — Rock guitarist Jack White, who extended his “Supply Chain Issues Tour” into October, might want to name",https://gcaptain.com/when-will-supply-chains-return-to-normal/,"July 18, 2022"
Biden Signs Executive Order On Rail Labor Dispute,by Chris Sanders (Reuters) President Joe Biden on Friday signed an executive order creating an emergency board to help resolve disputes between major,https://gcaptain.com/biden-steps-in-to-help-end-rail-labor-dispute-that-could-threaten-nationwide-logjam/,"July 18, 2022"
Australia Bets Big On Brazilian Sugar Ports,By Tatiana Bautzer (Reuters) – Australia’s Macquarie group is investing in Brazilian ports by taking a stake in port operator CLI and funding a,https://gcaptain.com/australia-bets-big-on-brazilian-sugar-ports/,"July 17, 2022"
"Fertilizer Inflation Forces Overhaul of Brazil Ports, Railways","(Bloomberg) –Brazil’s heavy dependence on fertilizer imports is leading to a major upgrade of the nation’s ports, railways and distribution centers.",https://gcaptain.com/fertilizer-inflation-forces-overhaul-of-brazil-ports-railways/,"July 16, 2022"
EU Allows Cargo To Flow Via Russian Port Of Kaliningrad,"by John Konrad (gCaptain) On Wednesday, the European Commission released guidance aimed at reducing tensions with Moscow over cargo shipments between the port",https://gcaptain.com/eu-cargo-russian-port-of-kaliningrad/,"July 15, 2022"
Israel to Sell Haifa Port for $1.2 Billion,"By Ari Rabinovitch and Jonathan Saul JERUSALEM, July 14 (Reuters) – Israel said on Thursday it will sell Haifa Port, a major trade hub on its",https://gcaptain.com/israel-to-sell-haifa-port-for-1-2-billion/,"July 14, 2022"
"Despite Headwinds, Port of Long Beach Closes Busiest Quarter on Record","The Port of Long Beach reported its most active June, boosted by increased consumer demand as retailers stock shelves for back-to-school shopping. The month",https://gcaptain.com/despite-headwinds-port-of-long-beach-closes-busiest-quarter-on-record/,"July 13, 2022"
White House Keeping Distance from Critical Rail and Dockworker Labor Talks For Now,"By Augusta Saraiva and Ngai Yeung (Bloomberg) — The White House is monitoring labor talks in the logistics industry as unions representing 115,000 rail",https://gcaptain.com/white-house-keeping-distance-from-critical-rail-and-dockworker-labor-talks-for-now/,"July 13, 2022"
"Rail Congestion Threatens Nationwide Logjam, LA’s Seroka Says","By Lisa Baertlein LOS ANGELES, July 13 (Reuters) – Railroads and importers must remove cargo that is stacking up at the nation’s busiest",https://gcaptain.com/rail-congestion-threatens-nationwide-logjam-las-seroka-says/,"July 13, 2022"
Port of Los Angeles Kicks Off Peak Season with Record June,"Port of Los Angeles Executive Director Gene Seroka says clearing cargo—rail cargo, in particular— is critical to avoiding nationwide logjam during peak",https://gcaptain.com/port-of-los-angeles-kicks-off-peak-season-with-record-june/,"July 13, 2022"
Bulk Carrier Congestion Rising in Rotterdam,"The Russia-Ukraine conflict is driving bulk carrier congestion at Europe’s busiest port, according to a new report from VesselsValue. Since the outbreak",https://gcaptain.com/bulk-carrier-congestion-rising-in-rotterdam/,"July 13, 2022"
U.S. Retail Imports Set Another Record Heading Into Peak Season,Retail imports set another record high this spring as the nation’s major container ports worked to reduce congestion and retailers stocked up before,https://gcaptain.com/u-s-retail-imports-set-another-record-heading-into-peak-season/,"July 12, 2022"
Russia’s LPG Exporters Open Black Sea Port of Poti ,by Jan Harvey (Reuters) Russian exporters will start shipping supplies of liquefied petroleum gas (LPG) to Bulgaria via Georgia’s Black Sea port of Poti,https://gcaptain.com/russias-lpg-exporters-open-black-sea-port-poti/,"July 12, 2022"
Port of Long Beach Begins Demolition Of Gerald Desmond Bridge,"The process of lowering the Gerald Desmond Bridge’s center span began Saturday, marking the first step toward demolishing a one-time critical traffic link",https://gcaptain.com/port-of-long-beach-begins-demolition-of-gerald-desmond-bridge/,"July 9, 2022"
"California Truckers in Gig-Work Legal Limbo, Risking Supply Chains","By Augusta Saraiva and Ngai Yeung (Bloomberg) –About 70,000 truck owner-operators who form the bedrock of California’s transport industry are in",https://gcaptain.com/california-truckers-in-gig-work-legal-limbo-risking-supply-chains/,"July 9, 2022"
Danube Port Links To Ukraine Grain Train,By Andra Timu and Irina Vilcu (Bloomberg) Romania reopened a Soviet-era rail link connecting its Danube River port of Galati to Ukraine a month earlier than,https://gcaptain.com/danube-port-ukraine-grain-train/,"July 7, 2022"
Black Sea Oil Port Halts On Russian Court Order,By Sherry Su (Bloomberg) A Russian court order to halt oil loadings from a port in the Black Sea has unnerved European crude traders already reeling from the,https://gcaptain.com/black-sea-oil-port-halts-on-russian-court-order/,"July 7, 2022"
Over 2% of Global Freight Capacity at Standstill in North Sea Region -Germany’s IfW,"Global trade shows a slightly positive trend in June as North America sees some improvement, but there is “unusually long” congestion in the North",https://gcaptain.com/over-2-of-global-freight-capacity-at-standstill-in-north-sea-region-germanys-ifw/,"July 6, 2022"
"Goodbye China, Hello Deglobalization – Shipping Woes Push USA Factory Boom","American executives are working to deglobalize production in the wake of port bottlenecks, parts shortages, port lockdowns, collapsing Chinese demographics,",https://gcaptain.com/china-deglobalization-usa-factory-boom/,"July 5, 2022"
Banana Ships And The Hidden Fees Of Ship Cargo,"A cadre of ocean carriers are charging exorbitant, potentially illegal, fees on shipping containers stuck because of congestion at ports. Sellers of furniture,",https://gcaptain.com/banana-ships-hidden-fees-of-shipping/,"July 3, 2022"
New Gulf Of Mexico Oil Refinery Opens,"By Adriana Barrera (Reuters) Mexican President Andres Manuel Lopez Obrador formally opened a major new oil refinery on Friday, a signature project for the",https://gcaptain.com/new-gulf-of-mexico-oil-refinery-opens/,"July 3, 2022"
No Deal in West Coast Port Labor Negotiations as Deadline Passes,"Negotiaions for a new labor contract for more than 22,000 dockworkers at U.S. West Coast ports have failed to reach a new agreement by today’s deadline,",https://gcaptain.com/no-deal-in-west-coast-port-labor-negotiations-as-deadline-passes/,"July 1, 2022"
Oakland A’s Win Key Approval for Waterfront Stadium at Port Site Useful to Shipping,By Augusta Saraiva (Bloomberg) — The Oakland Athletics are one step closer to building a $12 billion ballpark and real estate development at the Port of,https://gcaptain.com/oakland-as-win-key-approval-for-waterfront-stadium-at-port-site-useful-to-shipping/,"July 1, 2022"
Drewry: Beginning of the End for Container Shipping’s Bull Run,"Container shipping’s pandemic-fueled boom cycle has undoubtedly taken a turn in recent months, but lingering congestion is likely to prevent a swift",https://gcaptain.com/drewry-beginning-of-the-end-for-container-shippings-bull-run/,"June 30, 2022"
US Labor Secretary Is “Confident” About Port Union Talks Despite July 1st Deadline,"Speaking with Jonathan Ferro on “Bloomberg The Open,” Walsh also said he is “confident” about the West Coast ports’ labor-contract",https://gcaptain.com/us-labor-secretary-is-confident-about-port-union-talks-despite-july-1st-deadline/,"June 29, 2022"
