headline,description,link,date
Florida’s SeaPort Manatee orders two Konecranes mobile harbor cranes,"The Manatee County Port Authority’s SeaPort Manatee in Tampa Bay, Fla., is to add to its container and general cargo handling capabilities with two Konecranes Gottwald ESP.7 mobile harbor cranes. After ordered",https://www.marinelog.com/inland-coastal/ports-terminals/floridas-seaport-manatee-orders-two-konecranes-mobile-harbor-cranes/,"May 28, 2024"
Ports of Indiana-Burns Harbor kicks off $77M in construction,More than $77 million in infrastructure and expansion projects are now being developed at Ports of Indiana-Burns Harbor as a record construction season kicks off in the Lake Michigan port. Major projects,https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-burns-harbor-kicks-off-77m-in-construction/,"May 21, 2024"
BIMCO develops “game-changing” shipping carbon emissions clauses,"In the wake of COP26, the pressure is on for the International Maritime Organization to up its greenhouse gas reduction ambitions even further. Meantime, from January 1, 2023, IMO’s current revised initial",https://www.marinelog.com/legal/environment/bimco-develops-game-changing-shipping-carbon-emissions-clauses/,"December 07, 2021"
White House puts container shipping alliances in its crosshairs,"In its latest briefing on the port congestion issue and its impact on the supply chain, the White House notes good progress in shifting import cargoes through the ports of Los Angeles",https://www.marinelog.com/legal/shipping/white-house-puts-container-shipping-alliances-in-its-crosshairs/,"November 19, 2021"
"Q&A: Sustainability and the tug, towboat and barge industry","As most of us know by now, sustainability is at the forefront of hot topics in the maritime industry. One of our most involved sectors of the U.S. maritime industry—the tug, towboat",https://www.marinelog.com/legal/environment/qa-sustainability-and-the-tug-towboat-and-barge-industry/,"November 18, 2021"
OP-ED: Knowledge pays when selecting and operating BWMS,"By Mark Riggio Head of Marine, Filtersafe Upfront costs and operational expenses are important considerations for all ship owners and operators purchasing ballast water management systems (BWMS). This means it’s critical to",https://www.marinelog.com/views/op-eds/op-ed-knowledge-pays-when-selecting-and-operating-bwms/,"November 18, 2021"
EPA slaps box ship and bulker with VGP violation penalties,"The U.S. Environmental Protection Agency (EPA) has assessed penalties totaling $81,474 against two commercial ships over inspection, monitoring, and reporting violations in California and Louisiana. According to the agency, the 13,052 TEU",https://www.marinelog.com/legal/regulations/epa-slaps-box-ship-and-bulker-with-vgp-violation-penalties/,"November 16, 2021"
DNV: EU has tough new shipping GHG regulations in the works,Get set for new European Union GHG regulations for all ships calling EU ports. Just how tough and how soon? An explainer from classification society DNV says that the regulations will come,https://www.marinelog.com/legal/compliance/dnv-eu-has-tough-new-shipping-ghg-regulations-in-the-works/,"October 18, 2021"
Will Coast Guard revise towing vessel inspection fees?,The TVIB (Towing Vessel Inspection Bureau) reports that the Coast Guard is proposing a rulemaking that would revise user fees for towing vessels inspected under 46 CFR subchapter M and update the,https://www.marinelog.com/inland-coastal/will-coast-guard-revise-towing-vessel-inspection-fees/,"October 08, 2021"
OMSA releases Jones Act violation report,"While the Offshore Marine Services Association (OMSA) has recently chartered in its own vessel to patrol for Jones Act violations, it seems that it did not have to put to sea to",https://www.marinelog.com/offshore/omsa-releases-jones-act-violation-report/,"August 24, 2021"
Will retrofitting vessels with clean technology meet regulations?,"Contributed by Houlder, Silverstream and Norsepower Since the International Maritime Organization (IMO) announced the new Energy Efficiency Existing Ship Index (EEXI) requirements following MEPC 76, shipowners have been looking for solutions which",https://www.marinelog.com/legal/shipping/will-retrofitting-vessels-with-clean-technology-meet-regulations/,"July 21, 2021"
DNV launches digital EEXI calculator,"Classification society DNV estimates that currently up to 30,000 vessels will need to take action to comply with the upcoming EEXI regulation, likely be adopted at this week’s 76th meeting of the",https://www.marinelog.com/legal/regulations/dnv-launches-digital-eexi-calculator/,"June 17, 2021"
Brandy D. Christian named next CEO of Patriot Rail,"Yesterday, we reported that Brandy D. Christian is stepping down as president and CEO of the Port of New Orleans (and as CEO of its New Orleans Public Belt Railroad unit) in",https://www.marinelog.com/inland-coastal/ports-terminals/brandy-d-christian-named-next-ceo-of-patriot-rail/,"May 15, 2024"
VIDEO: New York unveils plans to transform Brooklyn Marine Terminal,"New York City Mayor Eric Adams, New York Gov. Kathy Hochul, and the Port Authority of New York and New Jersey have announced an agreement that aims to enable the city to",https://www.marinelog.com/inland-coastal/ports-terminals/video-new-york-unveils-plans-to-transform-brooklyn-marine-terminal/,"May 15, 2024"
Port NOLA CEO Brandy Christian stepping down,Brandy D. Christian is stepping down as president and CEO of the Port of New Orleans (and as CEO of its New Orleans Public Belt Railroad unit) in mid June to pursue,https://www.marinelog.com/inland-coastal/ports-terminals/port-nola-ceo-brandy-christian-stepping-down/,"May 14, 2024"
VIDEO: Explosive cuts part demolish Key Bridge,"Using precision explosive cuts, the Key Bridge Unified Command today demolished part of the Francis Scott Key Bridge that had been pinning down the bow of the Dali, the containership whose strike",https://www.marinelog.com/legal/safety-and-security/video-explosive-cuts-part-demolish-key-bridge/,"May 13, 2024"
McCarthy completes construction of major Port of Beaumont project,"McCarthy Building Companies has completed construction on the Port of Beaumont, Texas, Main Street Terminal 1. The project included demolition of a failed dock structure and construction of a new state-of-the-art general",https://www.marinelog.com/inland-coastal/ports-terminals/mccarthy-completes-construction-of-major-port-of-beaumont-project/,"May 06, 2024"
Port NOLA names Amanda Coates its new chief commercial officer,"The Port of New Orleans (Port NOLA) has named Amanda Coates as its chief commercial officer. In this role, she will lead the port’s business development strategies and real estate operations. Coates",https://www.marinelog.com/inland-coastal/ports-terminals/port-nola-names-amanda-coates-its-new-chief-commercial-officer/,"May 02, 2024"
Ports of Indiana-Jeffersonville opens new steel processing facility,"The Ports of Indiana announced on April 23 that United Steel Supply LLC will invest up to $10 million at its Jeffersonville, Ind., location to open a steel processing and painting facility.",https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-jeffersonville-opens-new-steel-processing-facility/,"May 01, 2024"
VIDEO: Massive claw is added to Key Bridge response arsenal,A giant claw is the latest massive piece of equipment to be added to the resources of the Unified Command responding to the collapse of the Francis Scott Key Bridge. The claw,https://www.marinelog.com/legal/environment/salvage/video-massive-claw-is-added-to-key-bridge-response-arsenal/,"April 29, 2024"
SAAM Towage Canada’s electric twins go to work in Vancouver,"Now in service with SAAM Towage Canada, the SAAM Volta and Chief Dan George are the first battery electric tugs built specifically to operate in Vancouver, B.C. Built to Robert Allan Ltd’s",https://www.marinelog.com/inland-coastal/coastal/saam-towage-canadas-electric-twins-go-to-work-in-vancouver/,"April 29, 2024"
VIDEO: First commercial vessel transits new fourth Baltimore temporary channel,"Efforts to get the Port of Baltimore up and running again are making progress. According to Coast Guard Sector Maryland, the status of the port is now “Open with Restrictions.” A new,",https://www.marinelog.com/news/video-first-commercial-vessel-transits-new-fourth-baltimore-temporary-channel/,"April 26, 2024"
New IMO regs will pose “a raft of contractual challenges”,New measures likely to be adopted at the next meeting of IMO’s Marine Environmental Protection Committee (MEPC) will need to be addressed by shipowners’ legal teams as well as their technical departments.,https://www.marinelog.com/legal/regulations/new-imo-regs-will-pose-a-raft-of-contractual-challenges/,"May 28, 2021"
MARAD announces availability of $10.8 million in AMHP grants,"The U.S. Department of Transportation’s Maritime Administration (MARAD) has announced the availability of $10,819,000 in grant funding for the America’s Marine Highway Program (AMHP). The AMHP’s purpose is to encourage the use",https://www.marinelog.com/inland-coastal/inland/marad-announces-availability-of-10-8-million-in-amhp-grants/,"May 24, 2021"
Colonial Pipeline shutdown: Are Jones Act waivers on the cards?,The shutdown of the Colonial Pipeline after a ransomware cyberattack has seen panic buying of gas — and MARAD taking the first steps to consider the possibility of a limited Jones Act,https://www.marinelog.com/legal/shipping/markets/colonial-pipeline-shutdown-are-jones-act-waivers-on-the-cards/,"May 11, 2021"
Key Subchapter M compliance deadline nears,"In what will be a gentle reminder to some towing vessel owners, and likely a jarring wake-up call to others, a post on the Coast Guard Maritime Commons blog notes that the",https://www.marinelog.com/inland-coastal/inland/key-subchapter-m-compliance-deadline-nears/,"May 11, 2021"
USCG proposes to update electrical engineering regs,"by Tom Ewing On April 22, the U.S. Coast Guard published a Notice of Proposed Rulemaking (NOPR) to update maritime electrical engineering (EE) regulations. The regulations impact design, construction and inspection of",https://www.marinelog.com/legal/regulations/uscg-proposes-to-update-electrical-engineering-regs/,"May 10, 2021"
Singapore broadens crew change ban,"As the COVID-19 outbreak in India starts to threaten neighboring countries, Singapore has extended its prohibition on crew change ban on crews with a recent travel history to India. A Port Marine",https://www.marinelog.com/legal/shipping/singapore-broadens-crew-change-ban/,"May 03, 2021"
Cruises from U.S. ports could restart in mid-July,"Cruise lines have been sent a letter by the Centers for Disease Control and Prevention that indicates that cruises from U.S. ports could resume in mid-July, reports USA Today, which has obtained",https://www.marinelog.com/passenger/cruiseships/cruises-from-u-s-ports-could-restart-in-mid-july/,"April 29, 2021"
"U.S., Denmark to push for “zero by 2050” shipping GHG goal","In a fact sheet released following last week’s Leaders’ Summit on Climate, the White House reaffirmed that “in support of global efforts to achieve net-zero GHG emissions no later than 2050, the",https://www.marinelog.com/legal/environment/u-s-and-denmark-to-push-for-zero-by-2050-shipping-ghg-goal/,"April 26, 2021"
Singapore prohibits crew change for seafarers with recent travel history to India,"According to India’s Directorate General of Shipping, India now provides 9.35% of the global seafarers and rank thirds in the list of seafarer-supplying nations. However, with coronavirus surging in India, the Singapore",https://www.marinelog.com/legal/shipping/singapore-prohibits-crew-change-for-crew-with-recent-history-of-travel-india/,"April 23, 2021"
Biden climate summit: Shipping seeks support for carbon pricing,"Ahead of the Leaders’ Summit on Climate convened by President Biden, shipping bodies are pushing to make mandatory market-based measures (MBMs) part of the solution to shipping decarbonization. In a joint submission",https://www.marinelog.com/legal/environment/biden-climate-summit-shipping-seeks-support-for-carbon-pricing/,"April 21, 2021"
VIDEO: Third Key Bridge alternate channel is now open,"The Unified Command responding to the Baltimore bridge collapse reports that the Captain of the Port has established a third Key Bridge alternate channel. Called the Fort Carroll Temporary Alternate Channel, which",https://www.marinelog.com/inland-coastal/ports-terminals/video-third-key-bridge-alternate-channel-is-now-open/,"April 20, 2024"
Port of Brownsville gets $1.1 million for vessel suitability and feasibility project,"The Port of Brownsville, Texas, reports that it is to recive $1,116,279 in funding from the federal government for its Port of Brownsville Vessel Suitability Analysis and Feasibility project. Congressman Vicente Gonzalez",https://www.marinelog.com/inland-coastal/ports-terminals/brownsville-awarded-1-1m-for-vessel-suitability-and-feasibility-project/,"April 17, 2024"
Port of Gulfport awarded $2.6 million in grant funding,The Mississippi Transportation Commission (MTC) recently announced the Mississippi State Port Authority at Gulfport has been awarded $2.6 million in grant funds under the new Strategic Multi-Modal Investments Fund (SMIF) for infrastructure,https://www.marinelog.com/inland-coastal/ports-terminals/port-of-gulfport-awarded-2-6-million-in-grant-funding/,"April 17, 2024"
Op-Ed: Singapore’s Tuas Port is pioneering automation transformation,"By Ho Vee Leung, Regional Head IT, Southeast Asia, PSA The PSA Tuas Port is on the path to becoming the world’s largest automated container terminal, reaching an annual handling capacity of",https://www.marinelog.com/inland-coastal/ports-terminals/op-ed-psa-tuas-port-is-pioneering-automation-transformation/,"April 17, 2024"
AAPA and ABS release port decarbonization report,"Today, the American Association of Port Authorities (AAPA) released a significant industry report titled, “Port Decarbonization Survey: Trends and Lessons Learned.” It was conducted in partnership with the American Bureau of Shipping",https://www.marinelog.com/legal/environment/aapa-and-abs-release-port-decarbonization-report/,"April 16, 2024"
"VIDEO: Key Bridge response, what’s new?","As the Key Bridge response Unified Command continues efforts to reopen access to the Port of Baltimore, the NTSB continues its investigation into what went wrong on board the containership Dali before",https://www.marinelog.com/legal/safety-and-security/video-key-bridge-response-whats-new/,"April 12, 2024"
Georgia Ports handled 436K TEU of containers in March,"Georgia Ports handled 436,000 twenty-foot equivalent container units in March, for an increase of 18.5% in trade compared to the same month last year, says the Georgia Ports Authority (GPA) . “With",https://www.marinelog.com/inland-coastal/georgia-ports-handled-436k-teu-of-containers-in-march/,"April 10, 2024"
USACE targets end-of-May restoration of full Port of Baltimore access,"As work to cope with the aftermath of the Francis Scott Key Bridge collapse continued, the U.S. Army Corps of Engineers (USACE) announced a tentative timeline for the restoration of safe navigation",https://www.marinelog.com/legal/environment/salvage/usace-targets-end-of-may-restoration-of-full-port-of-baltimore-access/,"April 05, 2024"
Key Bridge response operations deal with weather challenges,"The Unified Command responding to the collapse of Baltimore’s Francis Scott Key Bridge was continuing to coordinate operations Wednesday, despite challenging weather conditions that included severe thunderstorms and high winds. Trained crews,",https://www.marinelog.com/inland-coastal/ports-terminals/key-bridge-response-operations-deal-with-weather-challenges/,"April 04, 2024"
VIDEO: New Baltimore temporary channel opens,The Unified Command responding to the collapse of Baltimore’s Francis Scott Key Bridge today reported that the Captain of the Port (COTP) has established a second temporary alternate channel on the southwest,https://www.marinelog.com/inland-coastal/ports-terminals/video-new-baltimore-temporary-channel-opens/,"April 03, 2024"
New report explains IMO cruise and ferry sector cybersecurity requirement,"Leading global mobile satcom specialist Inmarsat has released a new, free of charge, report covering new International Maritime Organization cybersecurity requirements and their implications for cruise ship and ferry operators. By IMO",https://www.marinelog.com/passenger/ferries/new-report-explains-imo-cruise-and-ferry-sector-cybersecurity-requirement/,"March 25, 2021"
IMO updates safe crew change protocols,"The International Maritime Organization (IMO) has updated its protocols for ensuring safe crew change during the COVID-19 pandemic. Currently, IMO says, some 400,000 seafarers from across the globe are now stranded on",https://www.marinelog.com/legal/shipping/imo-updates-safe-crew-change-protocols/,"October 07, 2020"
MAN licensee books orders for engines meeting new Chinese emissions regulations,"MAN Energy Solutions reports that its Chinese licensee, CMP, has won a series of orders in the Chinese inland and coastal market for small-bore, four-stroke engines that meet new and impending emissions",https://www.marinelog.com/technology/man-licensee-books-orders-for-engines-meeting-new-chinese-emissions-regulations/,"September 09, 2020"
Dali owner and manager file to limit liability in Baltimore bridge collapse,"This will come as little surprise to Marine Log readers, though it may come as a shocker to many in Baltimore. The owner and manager of the Dali, the containership that struck",https://www.marinelog.com/inland-coastal/ports-terminals/dali-owner-and-manager-file-to-limit-liability-in-baltimore-bridge-collapse/,"April 03, 2024"
"VIDEO: With first Baltimore temporary channel open, a second is in the works","As the first vessel successfully transited the Baltimore temporary channel established following the collapse of Baltimore’s Francis Scott Key Bridge, the Unified Command responding to the disaster announced plans to establish a",https://www.marinelog.com/inland-coastal/ports-terminals/video-with-first-baltimore-temporary-channel-open-a-second-is-in-the-works/,"April 02, 2024"
VIDEO: Work starts on Baltimore temporary alternate channel,"As the first pieces of Baltimore’s collapsed Francis Scott Key bridge began to be removed, the Coast Guard Captain of the Port (COTP) is preparing to establish a temporary alternate channel on",https://www.marinelog.com/legal/safety-and-security/video-work-starts-on-baltimore-temporary-alternate-channel/,"April 01, 2024"
Unified Command releases update on Baltimore bridge collapse response,"As the Unified Command set up in response to the collapse of Baltimore’s Francis Scott Key Bridge continued its efforts, news came that the bodies of two workers killed in the incident",https://www.marinelog.com/inland-coastal/ports-terminals/unified-command-releases-update-on-baltimore-bridge-collapse-response/,"March 28, 2024"
VIDEO: Port Authority NSW puts two new fire/rescue vessels to work,"Two state-of-the art monohull firefighting rescue vessels, the Burra and Girawaa, are now at work for Port Authority New South Wales in Sydney Harbour. Able to reach speeds of 27 knots, they",https://www.marinelog.com/inland-coastal/ports-terminals/video-port-authority-nsw-puts-two-new-fire-rescue-vessels-to-work/,"March 28, 2024"
VIDEO: White House briefing on Baltimore bridge response,"”It’s my intention that the federal government will pay for the entire cost of reconstructing that bridge and I expect the Congress to support my effort,” President Biden pledged yeserday as he",https://www.marinelog.com/inland-coastal/ports-terminals/video-white-house-briefing-on-baltimore-bridge-response/,"March 27, 2024"
Georgia Ports Authority approves $65 million for Ocean Terminal,"The Georgia Ports Authority (GPA) has approved contracts totaling $65.6 million for container yard work at the Port of Savannah’s Ocean Terminal, a 200-acre facility just downriver from GPA’s main container port.",https://www.marinelog.com/inland-coastal/ports-terminals/georgia-ports-authority-approves-65m-for-ocean-terminal/,"March 26, 2024"
Ports of Indiana breaks ground on Marine Highway grant project,"Ports of Indiana has broken ground on a project supported by a U.S. Marine Highway grant that will increase barge shipments of steel coils and create public benefits for the Jeffersonville, Ind.,",https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-breaks-ground-on-marine-highway-grant-project/,"March 22, 2024"
Port of Charleston capacity set to expand,"South Carolina Ports plans to purchase the former WestRock paper mill site in North Charleston, S.C., to expand port capacity at the Port of Charleston. The roughly 280-acre industrial waterfront property sits",https://www.marinelog.com/inland-coastal/ports-terminals/port-of-charleston-capacity-set-to-expand/,"March 20, 2024"
VIDEO: HaiSea Marine’s floating tugboat base marks a milestone,The fleet of ultra green tugboats built for Canada’s HaiSea Marine will operate from a purpose-designed and built floating tugboat operations base. When we last reported on the project in August last,https://www.marinelog.com/inland-coastal/coastal/video-haisea-marines-floating-tugboat-base-marks-a-milestone/,"March 14, 2024"
USDOT: $500 million for port improvement projects,The U.S. Department of Transportation’s Maritime Administration (MARAD) has published a Notice of Funding Opportunity (NOFO) for $500 million in federal Fiscal Year 2024 funding through MARAD’s Port Infrastructure Development Program (PIDP). ,https://www.marinelog.com/inland-coastal/inland/usdot-500-million-for-port-improvement-projects/,"March 12, 2024"
Port Houston Project 11 marks another milestone,"At its most recent monthly meeting, the Port Commission of the Port of Houston Authority approved a $136 million contract award for segment 1C of the Houston Ship Channel Expansion – Project",https://www.marinelog.com/inland-coastal/ports-terminals/port-houston-project-11-marks-another-milestone/,"March 08, 2024"
Port NOLA sets new container-on-barge service record,"The Port of New Orleans (Port NOLA) marked 20,500 container moves by barge during calendar year 2023, the highest since starting the container-on-barge (COB) service in 2016 in partnership with the Port",https://www.marinelog.com/inland-coastal/port-nola-sets-new-container-on-barge-service-record/,"March 05, 2024"
EBDG’s CHAMP barge will be Wärtsilä powered,"In a move to cut vessel emissions in U.S. ports, Seattle, Wash., based naval architecture firm Elliott Bay Design Group (EBDG) has entered into a collaboration agreement with Wärtsilä that will see",https://www.marinelog.com/technology/ebdgs-champ-barge-will-be-wartsila-powered/,"March 05, 2024"
Ports of Indiana makes personnel moves,"To support strategic expansion, Ports of Indiana has made three personnel moves. They included hiring Doug Kowalski as general counsel, promoting Julie Petree as director of project delivery and welcoming back Kasia",https://www.marinelog.com/inland-coastal/ports-of-indiana-makes-personnel-moves/,"March 05, 2024"
Port of Long Beach dedicates two new fireboat stations,"Officials dedicated two new Port of Long Beach fireboat stations March 1, enhancing the Long Beach Fire Department’s waterside and landside emergency response capabilities to better safeguard visiting ships, cargo and waterfront",https://www.marinelog.com/inland-coastal/port-of-long-beach-dedicates-two-new-fireboat-stations/,"March 04, 2024"
KOTUG takes full ownership of Kotug Seabulk Maritime,"KOTUG International B.V. said today that it has concluded the acquisition of Kotug Seabulk Maritime LLC (KSM), taking full ownership of the business. KOTUG has acquired the interest held by its joint",https://www.marinelog.com/news/kotug-takes-full-ownership-of-kotug-seabulk-maritime/,"February 29, 2024"
EPA launches new $3 billion Clean Ports Program,The U.S. Environmental Protection Agency today launched the $3 billion Clean Ports Program to fund zero-emission port equipment and infrastructure to tackle the climate crisis and improve air quality at U.S. ports,https://www.marinelog.com/inland-coastal/ports-terminals/epa-launches-new-3-billion-clean-ports-program/,"February 28, 2024"
Missouri intermodal port site attracting developers,"The St. Louis Regional Freightway calls a 300-acre port district zoned property along the Mississippi River in Herculaneum, Mo., a unique and unprecedented opportunity for intermodal port development, citing the location’s more than 2",https://www.marinelog.com/inland-coastal/inland/missouri-intermodal-port-site-attracting-developers/,"February 28, 2024"
Administration moves to counter cybersecurity threat from made-in-China port cranes,"The White House has announced a series of measures being taken by the Biden administration to enhance cybersecurity in U.S. ports and, in particular, address the threat posed by Chinese-manufactured port cranes.",https://www.marinelog.com/legal/safety-and-security/administration-moves-to-counter-cybersecurity-threat-from-made-in-china-port-cranes/,"February 21, 2024"
St. Louis metro ports stay at the top in tons per river mile stats,"The St. Louis Regional Freightway says that an an independent report by S&P Global Commodity Insights analyzing U.S. Army Corps of Engineers (USACE) data reveals that, collectively, the ports in the St.",https://www.marinelog.com/inland-coastal/inland/st-louis-metro-ports-stay-at-the-top-in-tons-per-river-mile-stats/,"February 09, 2024"
7 tips for ports on business interruption insurance,"By Ed McNamara, Armada Risk Partners In these uncertain times, ports across the globe face multiple business interruption threats. It’s a lengthy list that includes strikes and political protests, cyber-attacks, ship collisions,",https://www.marinelog.com/views/op-eds/7-tips-for-ports-on-business-interruption-insurance/,"January 29, 2024"
Biden administration pauses new LNG export project permitting,"Citing climate crisis concerns, the Biden Administration today announced a temporary pause on pending approvals of liquefied natural gas (LNG) export projects. The U.S. Department of Energy (DOE) says that it will",https://www.marinelog.com/news/biden-administration-pauses-new-lng-export-project-permitting/,"January 26, 2024"
Human trafficking awareness campaign comes to U.S. ports,"This month, ports across the United States are raising awareness about the issue of human trafficking through the Not Alone awareness campaign. This month, the nonprofits American Association of Port Authorities (AAPA)",https://www.marinelog.com/inland-coastal/ports-terminals/human-trafficking-campaign-comes-to-u-s-ports/,"January 25, 2024"
Port NOLA wins more big federal funding for LIT mega terminal,"The Port of New Orleans (Port NOLA) says that it has been awarded an additional $226,220,195 million in federal grant dollars to assist in building the Louisiana International Terminal (LIT). The U.S.",https://www.marinelog.com/inland-coastal/ports-terminals/port-nola-wins-more-big-federal-funding-for-lit-mega-terminal/,"January 23, 2024"
Port of Corpus Christi sets new record in 2023,"Port of Corpus Christi, Texas, customers set a new high mark in annual tonnage during 2023, moving more than 200 million tons of goods through the Corpus Christi Ship Channel for the",https://www.marinelog.com/inland-coastal/port-of-corpus-christi-sets-new-record-in-2023/,"January 22, 2024"
Plaquemines Port and APM Terminals have plans for major new container terminal,"Back in May 2021, Louisiana’s Plaquemines Port Harbor and Terminal District (Plaquemines Port) reported that it had reached an agreement to work together with the Maersk Group’s port operations unit, APM Terminals,",https://www.marinelog.com/inland-coastal/ports-terminals/plaquemines-port-and-apm-terminals-have-plans-for-major-new-container-terminal/,"January 17, 2024"
Jonathan Daniels named new Maryland Port Administration executive director,"Maryland Transportation Secretary Paul J. Wiedefeld has announced that Jonathan Daniels is to be the new executive director of the Maryland Port Administration, which manages and directs the six state-owned marine terminals",https://www.marinelog.com/inland-coastal/ports-terminals/jonathan-daniels-named-new-maryland-port-administration-executive-director/,"January 16, 2024"
Port Fourchon will be home to Louisiana’s first wind turbine,"Port Fourchon, La., the land base for multiple service companies supporting U.S. Gulf offshore oil and gas activities, also aims to become a hub for offshore wind. Now, under a lease agreement",https://www.marinelog.com/inland-coastal/ports-terminals/port-fourchon-will-be-home-to-louisianas-first-wind-turbine/,"January 10, 2024"
Ports of Indiana completing key Mount Vernon infrastructure projects,Ports of Indiana-Mount Vernon is nearing completion of $1.2 million in infrastructure improvement projects launched in 2023. These projects represent the largest annual capital investment at the Mount Vernon port since 2020,https://www.marinelog.com/inland-coastal/ports-of-indiana-completing-key-mount-vernon-infrastructure-projects/,"January 08, 2024"
Errin Howard joins IRPT as career development program director,"Errin Howard, former executive director of RiverWorks Discovery and a Top Women in Maritime 2022 winner, recently joined Inland Rivers, Ports & Terminals (IRPT) as its career development program director. In an",https://www.marinelog.com/inland-coastal/inland/errin-howard-joins-irpt-as-career-development-program-director/,"December 29, 2023"
VIDEO: T. Parker Host celebrates successful 2023 at Avondale Global Gateway,"In just over a year since its reopening by T. Parker Host (Host) on the site of the former Avondale Shipyards, Avondale Global Gateway (AGG) has proven to be a significant center",https://www.marinelog.com/inland-coastal/video-t-parker-host-celebrates-successful-2023-at-avondale-global-gateway/,"December 29, 2023"
Port NOLA awarded $73.77 million U.S. DOT grant for terminal,"The Port of New Orleans (Port NOLA) will receive $73.77 million from the federal government to assist in building the Louisiana International Terminal (LIT) project, which will provide an efficient gateway for the movement of cargo",https://www.marinelog.com/inland-coastal/port-nola-awarded-73-77-million-u-s-dot-grant-for-terminal/,"December 21, 2023"
Ports of Indiana hires for new business development initiatives,Maritime industry veteran Ian Hirt and senior rail executive Matt Service have joined Ports of Indiana to help develop new cargo and rail projects for the state of Indiana.  Hirt will lead,https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-hires-for-new-business-development-initiatives/,"December 19, 2023"
Vincent DiCosimo to chair Great Houston Port Bureau board,"The Greater Houston Port Bureau’s board of directors reports that Vincent DiCosimo, vice president of government affairs at Targa Resources, will assume the position of the chairman of the board on January",https://www.marinelog.com/inland-coastal/ports-terminals/vincent-dicosimo-to-chair-great-houston-port-bureau-board/,"December 13, 2023"
VIDEO: Hydrotug 1 set to start operations,"The Port of Antwerp-Bruges and CMB.TECH today announced that Hydrotug 1, the world’s first hydrogen-powered tugboat, is ready to start operations in the Antwerp port area. While a lot of attention has",https://www.marinelog.com/technology/video-hydrotug-1-set-to-start-operations/,"December 12, 2023"
Port NOLA and CORBA renew MoU,"On Monday, the Central Ohio River Business Association (CORBA) announced that the Port of New Orleans (Port NOLA) and CORBA have signed a new Memorandum of Understanding (MoU) encouraging, among other things, joint marketing",https://www.marinelog.com/inland-coastal/inland/port-nola-and-corba-renew-mou/,"December 12, 2023"
Long Beach Container Terminal wins sustainable innovation award,"The U.S. Green Building Council-Los Angeles has named Long Beach Container Terminal its “Sustainable Innovation Project of the Year.” Long Beach Container Terminal (LBCT), one of the busiest cargo-handling terminals in the",https://www.marinelog.com/inland-coastal/ports-terminals/long-beach-container-terminal-wins-sustainable-innovation-award/,"December 08, 2023"
Cargo volumes up at Port of Baltimore,Cargo volumes continued an upward trend through the third quarter of 2023 for key targeted commodities at Maryland’s Helen Delich Bentley Port of Baltimore. From January through September at the port’s state-owned,https://www.marinelog.com/inland-coastal/ports-terminals/cargo-volumes-up-at-port-of-baltimore/,"December 07, 2023"
Höegh Autoliners could be bunkering clean ammonia in JAXPORT by 2027,Höegh Autoliners and Japan’s Sumitomo Corporation have signed a Letter of Intent to collaborate on the supply and delivery of clean ammonia as a next-generation sustainable maritime fuel for Höegh’s upcoming Aurora,https://www.marinelog.com/legal/environment/hoegh-autoliners-could-be-bunkering-clean-ammonia-in-jaxport-by-2027/,"December 05, 2023"
Julie Gascon named new Port of Montreal president and CEO,"The Montreal Port Authority (MPA) has named Julie Gascon as its next president and CEO. A master mariner, she is currently president and CEO of the Vancouver, B.C., based Pacific Pilotage Authority",https://www.marinelog.com/inland-coastal/ports-terminals/julie-gascon-named-new-port-of-montreal-president-and-ceo/,"November 30, 2023"
AAPA backed legislation seeks funding for inspections facilities at ports,"On November 14, legislation developed by the American Association of Port Authorities (AAPA), addressing overreach from U.S. Customs and Border Protection (CBP) at port facilities, was introduced in the U.S. House of",https://www.marinelog.com/inland-coastal/ports-terminals/aapa-and-u-s-reps-work-on-funding-for-inspections-facilities-at-ports/,"November 29, 2023"
Op-Ed: Top 4 tips on how U.S. ports can claim $3 billion Clean Ports Program grant,At the end of October the U.S. Environmental Protection Agency (EPA)  gave stakeholders a “first look” at its plans to implement a new $3 billion port emission reduction program. During a webinar,https://www.marinelog.com/views/op-eds/op-ed-top-4-tips-on-how-u-s-ports-can-claim-3-billion-clean-ports-program-grant/,"November 29, 2023"
Shoreside electricity and data monitoring take hold in the cruise industry,"On July 7, 2023, the United Nations International Maritime Organization (IMO) and its participating maritime countries set their Greenhouse Gas (GHG) emissions strategy to achieve net zero “by or around” 2050. As",https://www.marinelog.com/passenger/cruiseships/shoreside-electricity-and-data-monitoring-take-hold-in-the-cruise-industry/,"November 20, 2023"
SC Ports handles record cargo at Inland Port Greer,"The South Carolina Ports Authority (SC Ports) says that its rail-served inland ports are speeding goods to market, with Inland Port Greer handling more cargo than ever before in October. Inland Port",https://www.marinelog.com/inland-coastal/sc-ports-handles-record-cargo-at-inland-port-greer/,"November 14, 2023"
